1898	-	984	-	1000000	-	1
1899	-	1248	-	1000000	-	1
1900	-	974	-	1000000	-	1
1900	-	11012	-	1000000	-	1
1901	-	3218	-	1000000	-	1
1902	-	2715	-	15000	-	1
1905	-	1863	-	15000	-	1
1906	-	12570	-	1000000	-	1
1906	-	15670	-	1000000	-	1
1909	-	2105	-	1000000	-	0.998
1909	-	2736	-	1000000	-	1
1909	-	2905	-	1000000	-	1
1909	-	3090	-	1000000	-	1
1909	-	4352	-	1000000	-	1
1909	-	6336	-	1000000	-	1
1909	-	8642	-	1000000	-	1
1909	-	10624	-	1000000	-	1
1909	-	14412	-	1000000	-	1
1910	-	10698	-	1000000	-	1
1915	-	3778	-	40000	-	1
1916	-	9665	-	1000000	-	1
1917	-	913	-	1000000	-	0.987
1917	-	5139	-	15000	-	1
1920	-	897	-	1000000	-	1
1922	-	3122	-	15000	-	1
1922	-	9400	-	15000	-	1
1924	-	10058	-	1000000	-	1
1925	-	2367	-	1000000	-	1
1926	-	3565	-	15000	-	0.951
1927	-	1788	-	40000	-	0.727
1927	-	3075	-	40000	-	1
1928	-	897	-	1000000	-	1
1929	-	954	-	1000000	-	1
1934	-	240	-	1000000	-	1
1934	-	7933	-	1000000	-	1
1935	-	2118	-	15000	-	0.809
1935	-	3214	-	1000000	-	1
1937	-	2138	-	1000000	-	1
1940	-	10698	-	1000000	-	1
1941	-	804	-	15000	-	1
1942	-	2893	-	1000000	-	1
1945	-	1036	-	1000000	-	1
1945	-	1039	-	1000000	-	1
1945	-	1303	-	1000000	-	1
1945	-	1373	-	1000000	-	1
1945	-	3035	-	1000000	-	1
1945	-	4267	-	1000000	-	1
1945	-	8137	-	1000000	-	1
1945	-	10534	-	1000000	-	1
1945	-	11362	-	1000000	-	1
1945	-	13538	-	1000000	-	1
1945	-	13604	-	1000000	-	1
1947	-	974	-	1000000	-	1
1947	-	9638	-	1000000	-	1
1947	-	10651	-	1000000	-	1
1947	-	15310	-	1000000	-	1
1947	-	15819	-	1000000	-	1
1951	-	8658	-	1000000	-	1
1952	-	3576	-	1000000	-	1
1954	-	1306	-	1000000	-	1
1954	-	1346	-	1000000	-	1
1954	-	1907	-	1000000	-	1
1954	-	2136	-	1000000	-	1
1954	-	2170	-	1000000	-	1
1954	-	2176	-	1000000	-	1
1954	-	2179	-	1000000	-	1
1954	-	2236	-	1000000	-	1
1954	-	2251	-	1000000	-	1
1954	-	2252	-	1000000	-	1
1954	-	3546	-	1000000	-	1
1954	-	5015	-	1000000	-	1
1954	-	9321	-	1000000	-	1
1954	-	14272	-	1000000	-	1
1956	-	1890	-	15000	-	1
1956	-	2138	-	1000000	-	1
1956	-	3322	-	15000	-	0.928
1957	-	1906	-	1000000	-	1
1958	-	1968	-	1000000	-	1
1958	-	2004	-	1000000	-	1
1958	-	2006	-	1000000	-	1
1958	-	7453	-	1000000	-	1
1958	-	8867	-	1000000	-	1
1958	-	8867	-	1000000	-	1
1958	-	10392	-	1000000	-	1
1959	-	3262	-	1000000	-	1
1959	-	5150	-	1000000	-	1
1960	-	1158	-	1000000	-	1
1960	-	1237	-	1000000	-	1
1960	-	1238	-	1000000	-	1
1960	-	1239	-	1000000	-	1
1960	-	5561	-	1000000	-	1
1960	-	11662	-	1000000	-	1
1960	-	15887	-	1000000	-	1
1960	-	15984	-	1000000	-	1
1961	-	1144	-	1000000	-	1
1962	-	42	-	1000000	-	1
1963	-	2198	-	1000000	-	1
1963	-	2231	-	1000000	-	1
1963	-	2241	-	1000000	-	1
1966	-	1837	-	1000000	-	1
1969	-	925	-	15000	-	1
1970	-	819	-	1000000	-	1
1970	-	2899	-	1000000	-	1
1970	-	3647	-	1000000	-	1
1970	-	6008	-	1000000	-	1
1970	-	9350	-	1550000	-	1
1971	-	1972	-	15000	-	1
1971	-	2308	-	1550000	-	1
1971	-	2405	-	1000000	-	1
1971	-	2674	-	1000000	-	1
1971	-	2723	-	1000000	-	1
1971	-	3789	-	1000000	-	1
1971	-	6302	-	1000000	-	1
1971	-	9592	-	1000000	-	1
1971	-	11363	-	1000000	-	1
1973	-	3954	-	1000000	-	1
1978	-	1193	-	1000000	-	1
1978	-	1625	-	1000000	-	1
1978	-	2284	-	1000000	-	1
1978	-	2915	-	1000000	-	1
1978	-	3092	-	1000000	-	1
1978	-	12907	-	1000000	-	1
1978	-	14611	-	1000000	-	1
1978	-	14742	-	1000000	-	1
1979	-	1684	-	1000000	-	1
1979	-	7525	-	40000	-	0.975
1980	-	2557	-	1000000	-	1
1983	-	2550	-	1000000	-	1
1984	-	1945	-	1000000	-	1
1985	-	1689	-	1000000	-	1
1985	-	4111	-	40000	-	0.983
1986	-	1876	-	15000	-	1
1987	-	3214	-	1000000	-	1
1988	-	2570	-	1000000	-	1
1989	-	3765	-	15000	-	0.94
1989	-	4039	-	15000	-	1
1993	-	1703	-	15000	-	1
1993	-	1996	-	15000	-	1
1993	-	2002	-	15000	-	0.924
1994	-	5496	-	15000	-	1
1997	-	1163	-	1000000	-	1
1997	-	2465	-	1000000	-	1
1997	-	2555	-	1000000	-	1
1997	-	3190	-	1000000	-	1
1997	-	3284	-	1000000	-	1
1997	-	3475	-	1000000	-	1
1997	-	3542	-	1000000	-	1
1997	-	3585	-	1000000	-	1
1997	-	3946	-	1000000	-	1
1997	-	4223	-	1000000	-	1
1997	-	4296	-	1000000	-	1
1997	-	4954	-	1000000	-	1
1997	-	5016	-	1000000	-	1
1997	-	5495	-	1000000	-	1
1997	-	5615	-	1000000	-	1
1997	-	5632	-	1000000	-	1
1997	-	6413	-	1000000	-	1
1997	-	7472	-	1000000	-	1
1997	-	7743	-	1000000	-	1
1997	-	8329	-	1000000	-	1
1997	-	8411	-	1000000	-	1
1997	-	8965	-	1000000	-	1
1997	-	8984	-	1000000	-	1
1997	-	9119	-	1000000	-	1
1997	-	10320	-	1000000	-	1
1997	-	11013	-	1000000	-	1
1997	-	11204	-	1000000	-	1
1997	-	11509	-	1000000	-	1
1997	-	11650	-	1000000	-	1
1997	-	11686	-	1000000	-	1
1997	-	12146	-	1000000	-	1
1997	-	12428	-	1000000	-	1
1997	-	12841	-	1000000	-	1
1997	-	14283	-	1000000	-	1
1997	-	14851	-	1000000	-	1
1997	-	15650	-	1000000	-	1
1997	-	15751	-	1000000	-	1
1997	-	15888	-	1000000	-	1
1997	-	16481	-	1000000	-	1
1997	-	16506	-	1000000	-	1
1998	-	878	-	1000000	-	1
1999	-	2839	-	1000000	-	1
2003	-	974	-	1000000	-	1
2006	-	416	-	1000000	-	1
2006	-	526	-	1000000	-	1
2006	-	1754	-	1000000	-	1
2006	-	2030	-	100000	-	1
2006	-	2794	-	1000000	-	1
2006	-	3614	-	1000000	-	1
2006	-	4583	-	1000000	-	1
2006	-	5073	-	40000	-	1
2006	-	5107	-	1000000	-	1
2006	-	5785	-	1000000	-	1
2006	-	8327	-	1000000	-	1
2006	-	10331	-	1000000	-	1
2006	-	13225	-	384000	-	1
2006	-	16529	-	1000000	-	1
2006	-	16744	-	1000000	-	1
2007	-	3218	-	1000000	-	1
2008	-	727	-	1000000	-	1
2008	-	1024	-	1000000	-	1
2008	-	1220	-	40000	-	0.753
2008	-	1684	-	1000000	-	1
2008	-	1967	-	100000	-	0.959
2008	-	2122	-	1000000	-	1
2008	-	4067	-	100000	-	1
2008	-	4948	-	1000000	-	1
2008	-	8698	-	1000000	-	1
2008	-	9373	-	1000000	-	1
2008	-	12620	-	1000000	-	1
2009	-	73	-	1000000	-	1
2012	-	2577	-	1000000	-	1
2013	-	2033	-	15000	-	1
2014	-	1789	-	1000000	-	1
2014	-	2244	-	1000000	-	0.984
2014	-	2409	-	1000000	-	1
2014	-	3029	-	1000000	-	1
2014	-	5082	-	1000000	-	1
2014	-	5759	-	1000000	-	1
2014	-	6763	-	1000000	-	1
2014	-	7128	-	1000000	-	1
2014	-	8351	-	1000000	-	1
2014	-	8899	-	1000000	-	1
2014	-	9088	-	1000000	-	1
2014	-	9187	-	1000000	-	1
2014	-	11306	-	1000000	-	1
2014	-	11995	-	1000000	-	1
2014	-	12613	-	1000000	-	1
2014	-	14450	-	1000000	-	1
2016	-	1660	-	1000000	-	1
2016	-	2119	-	15000	-	1
2016	-	2120	-	15000	-	0.794
2017	-	351	-	1000000	-	1
2017	-	3214	-	1000000	-	1
2020	-	6007	-	1000000	-	1
2021	-	3483	-	15000	-	1
2022	-	3218	-	1000000	-	1
2023	-	1329	-	1000000	-	1
2025	-	6819	-	1000000	-	1
2029	-	1703	-	1000000	-	1
2029	-	2134	-	1000000	-	1
2029	-	2595	-	1000000	-	1
2029	-	2789	-	1000000	-	1
2029	-	3091	-	1000000	-	1
2029	-	3109	-	1000000	-	1
2029	-	3287	-	1000000	-	1
2029	-	3445	-	100000	-	1
2029	-	4284	-	300000	-	1
2029	-	4849	-	700000	-	1
2029	-	6432	-	1000000	-	0.98
2029	-	8193	-	1000000	-	1
2029	-	9417	-	300000	-	1
2029	-	13347	-	1000000	-	1
2029	-	13527	-	1000000	-	1
2030	-	1923	-	1000000	-	1
2030	-	5184	-	1000000	-	1
2030	-	8104	-	1000000	-	1
2032	-	1784	-	1000000	-	1
2032	-	1786	-	1000000	-	1
2032	-	1850	-	1000000	-	1
2032	-	1931	-	1000000	-	1
2032	-	3228	-	1000000	-	1
2032	-	4601	-	1000000	-	1
2033	-	3218	-	1000000	-	1
2033	-	10632	-	1000000	-	1
2034	-	2771	-	40000	-	1
2037	-	3337	-	15000	-	1
2038	-	3812	-	1000000	-	1
2042	-	18	-	1000000	-	1
2042	-	2604	-	1000000	-	1
2043	-	82	-	1000000	-	1
2044	-	5260	-	1000000	-	1
2045	-	240	-	1000000	-	0.999
2045	-	7933	-	1000000	-	1
2046	-	8867	-	1000000	-	1
2049	-	908	-	1000000	-	1
2050	-	2128	-	1000000	-	1
2050	-	4019	-	1000000	-	1
2050	-	5751	-	500000	-	1
2050	-	8094	-	1000000	-	1
2050	-	9069	-	1000000	-	1
2050	-	15020	-	1000000	-	1
2050	-	15497	-	1000000	-	1
2051	-	1812	-	1000000	-	1
2051	-	9322	-	1000000	-	1
2052	-	1676	-	1000000	-	1
2053	-	4794	-	1000000	-	1
2056	-	2050	-	1000000	-	1
2060	-	2029	-	1000000	-	1
2064	-	2115	-	15000	-	0.924
2067	-	2068	-	40000	-	0.796
2068	-	826	-	1000000	-	1
2068	-	2543	-	15000	-	1
2069	-	1272	-	1000000	-	1
2070	-	10773	-	1000000	-	1
2072	-	3812	-	1000000	-	1
2076	-	2550	-	1000000	-	1
2078	-	1552	-	15000	-	0.889
2079	-	1351	-	1000000	-	1
2083	-	830	-	1000000	-	1
2083	-	2083	-	40000	-	1
2084	-	1248	-	1000000	-	1
2089	-	2113	-	40000	-	1
2089	-	14020	-	1000000	-	1
2094	-	597	-	1000000	-	1
2095	-	2503	-	1000000	-	1
2098	-	1248	-	1000000	-	1
2100	-	2145	-	15000	-	1
2101	-	2008	-	100000	-	1
2102	-	562	-	1000000	-	1
2103	-	7984	-	1000000	-	1
2105	-	2506	-	1000000	-	1
2105	-	2817	-	1000000	-	1
2105	-	3386	-	1000000	-	1
2105	-	4282	-	1000000	-	1
2105	-	6665	-	1000000	-	1
2105	-	7928	-	1000000	-	1
2105	-	8076	-	1000000	-	1
2105	-	8142	-	1000000	-	1
2105	-	10614	-	1000000	-	1
2105	-	10716	-	1000000	-	1
2105	-	11481	-	1000000	-	1
2105	-	11622	-	1000000	-	1
2105	-	14434	-	1000000	-	1
2107	-	2187	-	15000	-	1
2107	-	3673	-	15000	-	0.741
2114	-	1007	-	1000000	-	1
2114	-	1037	-	1000000	-	1
2114	-	6191	-	1000000	-	1
2114	-	12223	-	1000000	-	1
2114	-	14872	-	1000000	-	1
2115	-	3248	-	1000000	-	1
2115	-	4134	-	1000000	-	1
2115	-	6789	-	1000000	-	1
2116	-	2839	-	1000000	-	1
2121	-	316	-	1000000	-	1
2121	-	14057	-	40000	-	1
2121	-	14066	-	40000	-	0.756
2122	-	3382	-	1000000	-	1
2122	-	5223	-	1000000	-	1
2122	-	6716	-	1000000	-	1
2122	-	8020	-	1000000	-	1
2123	-	4293	-	40000	-	1
2127	-	1689	-	300000	-	1
2127	-	3273	-	1000000	-	1
2127	-	3360	-	1000000	-	1
2127	-	4862	-	1000000	-	1
2127	-	4947	-	1000000	-	1
2127	-	5485	-	1000000	-	1
2127	-	11624	-	1000000	-	1
2127	-	13269	-	1000000	-	1
2127	-	16158	-	1000000	-	1
2138	-	2107	-	1000000	-	1
2138	-	2135	-	1000000	-	1
2138	-	2196	-	1000000	-	1
2138	-	3085	-	1000000	-	1
2138	-	4007	-	1000000	-	1
2138	-	7468	-	1000000	-	1
2138	-	11550	-	1000000	-	1
2138	-	15242	-	1000000	-	1
2139	-	234	-	1000000	-	1
2140	-	8658	-	1000000	-	1
2144	-	2388	-	1000000	-	1
2144	-	6425	-	15000	-	1
2149	-	10941	-	1000000	-	1
2150	-	42	-	1000000	-	1
2153	-	597	-	15000	-	1
2158	-	2367	-	1000000	-	1
2158	-	2367	-	1000000	-	1
2164	-	2029	-	1000000	-	1
2165	-	1837	-	1000000	-	1
2166	-	2168	-	15000	-	1
2167	-	261	-	1000000	-	1
2167	-	283	-	1000000	-	1
2167	-	7036	-	1000000	-	1
2167	-	7038	-	1000000	-	1
2167	-	7039	-	1000000	-	1
2167	-	8047	-	1000000	-	1
2167	-	14087	-	1000000	-	1
2169	-	9394	-	1000000	-	1
2174	-	1954	-	1000000	-	1
2175	-	2550	-	1000000	-	1
2177	-	2797	-	15000	-	0.987
2178	-	6819	-	1000000	-	1
2182	-	878	-	1000000	-	1
2183	-	878	-	1000000	-	1
2184	-	3223	-	1000000	-	1
2185	-	4595	-	1000000	-	1
2186	-	713	-	1000000	-	1
2189	-	175	-	1000000	-	1
2190	-	4284	-	1000000	-	1
2191	-	1963	-	1000000	-	1
2193	-	7933	-	1000000	-	1
2194	-	840	-	1000000	-	1
2197	-	840	-	1000000	-	1
2198	-	3337	-	1000000	-	1
2204	-	562	-	1000000	-	1
2205	-	1963	-	1000000	-	1
2207	-	260	-	1000000	-	1
2208	-	3802	-	15000	-	0.97
2208	-	4210	-	1000000	-	1
2210	-	1211	-	1000000	-	1
2211	-	4794	-	1000000	-	1
2212	-	1963	-	1000000	-	1
2214	-	10698	-	1000000	-	1
2215	-	1958	-	1000000	-	1
2217	-	2008	-	100000	-	1
2218	-	2192	-	40000	-	1
2220	-	2083	-	15000	-	1
2222	-	1963	-	1000000	-	1
2223	-	974	-	1000000	-	1
2224	-	3155	-	1000000	-	1
2225	-	1947	-	1000000	-	1
2226	-	1997	-	1000000	-	1
2226	-	2226	-	10000	-	0.73
2226	-	2226	-	10000	-	0.716
2226	-	2226	-	10000	-	0.752
2226	-	2226	-	15000	-	1
2226	-	2226	-	1000000	-	1
2226	-	2226	-	1000000	-	1
2228	-	4238	-	1000000	-	1
2229	-	4210	-	40000	-	0.946
2230	-	2029	-	1000000	-	1
2232	-	1963	-	1000000	-	1
2233	-	8	-	1000000	-	1
2234	-	3218	-	1000000	-	1
2237	-	14106	-	15000	-	1
2238	-	3582	-	15000	-	1
2238	-	9505	-	1000000	-	1
2239	-	4357	-	1000000	-	1
2240	-	894	-	1000000	-	1
2242	-	24	-	1000000	-	1
2247	-	453	-	1000000	-	0.997
2248	-	2538	-	1000000	-	1
2248	-	4315	-	1000000	-	1
2248	-	10809	-	1000000	-	1
2248	-	11903	-	1000000	-	1
2250	-	1169	-	1000000	-	1
2254	-	781	-	1000000	-	1
2256	-	1099	-	1000000	-	1
2256	-	2260	-	1000000	-	1
2256	-	7360	-	1000000	-	1
2257	-	5355	-	40000	-	1
2259	-	2050	-	1000000	-	1
2261	-	1687	-	1000000	-	1
2262	-	2256	-	1000000	-	1
2266	-	2146	-	15000	-	0.787
2266	-	7902	-	1000000	-	1
2266	-	11555	-	1000000	-	1
2266	-	14210	-	1000000	-	0.982
2267	-	2556	-	15000	-	1
2268	-	1248	-	1000000	-	1
2273	-	2273	-	15000	-	1
2273	-	5239	-	40000	-	0.817
2275	-	971	-	280000	-	1
2275	-	2392	-	1000000	-	1
2275	-	3415	-	1000000	-	1
2275	-	3470	-	1000000	-	1
2275	-	3539	-	1000000	-	1
2275	-	3952	-	1000000	-	1
2275	-	4789	-	1000000	-	1
2275	-	5211	-	1000000	-	1
2275	-	6922	-	1000000	-	1
2275	-	7292	-	1000000	-	1
2275	-	11832	-	1000000	-	1
2275	-	11906	-	1000000	-	1
2275	-	12003	-	1000000	-	1
2275	-	12563	-	1000000	-	1
2275	-	13451	-	1000000	-	1
2279	-	11503	-	1000000	-	1
2283	-	1660	-	1000000	-	1
2286	-	6220	-	1000000	-	1
2288	-	3218	-	1000000	-	1
2289	-	705	-	40000	-	0.798
2295	-	4435	-	15000	-	0.754
2295	-	4435	-	40000	-	1
2296	-	464	-	1000000	-	1
2299	-	496	-	1000000	-	1
2303	-	2367	-	1000000	-	1
2307	-	2428	-	1000000	-	1
2307	-	3465	-	1000000	-	1
2307	-	5369	-	1000000	-	1
2307	-	7002	-	1000000	-	1
2307	-	7695	-	1000000	-	1
2308	-	2673	-	1000000	-	1
2308	-	2716	-	1000000	-	1
2308	-	2986	-	1550000	-	1
2308	-	3329	-	1000000	-	1
2308	-	3732	-	1000000	-	1
2308	-	3758	-	1000000	-	1
2308	-	3838	-	1000000	-	1
2308	-	4129	-	1000000	-	1
2308	-	4632	-	1000000	-	1
2308	-	6319	-	1000000	-	1
2308	-	6324	-	1000000	-	1
2308	-	6364	-	1000000	-	1
2308	-	7537	-	1000000	-	1
2308	-	7675	-	1000000	-	1
2308	-	9913	-	1000000	-	1
2308	-	10872	-	1000000	-	1
2308	-	12093	-	1000000	-	1
2308	-	12337	-	1000000	-	1
2308	-	12592	-	1000000	-	1
2308	-	16227	-	1000000	-	1
2308	-	16357	-	1000000	-	1
2309	-	3306	-	1000000	-	1
2311	-	1918	-	1000000	-	1
2311	-	2073	-	1000000	-	1
2311	-	2336	-	1000000	-	1
2311	-	2476	-	1000000	-	1
2311	-	2801	-	1000000	-	1
2311	-	2812	-	15000	-	1
2311	-	2866	-	1000000	-	1
2311	-	2883	-	1000000	-	1
2311	-	2983	-	1000000	-	1
2311	-	2983	-	1000000	-	1
2311	-	3097	-	1000000	-	1
2311	-	3128	-	1000000	-	1
2311	-	4629	-	1000000	-	1
2311	-	5285	-	1000000	-	1
2311	-	5444	-	1000000	-	1
2311	-	5662	-	1000000	-	1
2311	-	5664	-	1000000	-	1
2311	-	6283	-	1000000	-	1
2311	-	7154	-	1000000	-	1
2311	-	7775	-	1000000	-	1
2311	-	8664	-	1000000	-	1
2311	-	9889	-	1000000	-	1
2311	-	10841	-	1000000	-	1
2311	-	11267	-	100000	-	1
2311	-	13271	-	1000000	-	1
2311	-	14558	-	384000	-	1
2313	-	621	-	1000000	-	1
2313	-	908	-	700000	-	0.937
2313	-	3477	-	15000	-	1
2313	-	10346	-	1000000	-	1
2313	-	10352	-	1000000	-	1
2313	-	14116	-	1000000	-	1
2313	-	14601	-	1000000	-	1
2314	-	3306	-	1000000	-	1
2320	-	2721	-	1000000	-	1
2320	-	2857	-	1000000	-	1
2320	-	2957	-	1000000	-	1
2320	-	2982	-	1000000	-	1
2320	-	2986	-	1000000	-	1
2320	-	3016	-	1000000	-	1
2320	-	3362	-	1000000	-	1
2320	-	4546	-	1000000	-	1
2320	-	5505	-	1000000	-	1
2320	-	7041	-	1000000	-	1
2320	-	7131	-	1000000	-	1
2320	-	7426	-	1000000	-	0.986
2320	-	10108	-	1000000	-	1
2320	-	11689	-	1000000	-	1
2320	-	13117	-	1000000	-	1
2322	-	3262	-	1000000	-	1
2323	-	662	-	1000000	-	1
2326	-	633	-	1000000	-	1
2327	-	1248	-	1000000	-	1
2327	-	2583	-	15000	-	1
2330	-	634	-	10000	-	0.831
2332	-	1703	-	15000	-	0.93
2337	-	1904	-	40000	-	1
2341	-	1970	-	1000000	-	1
2342	-	5852	-	15000	-	0.714
2343	-	974	-	1000000	-	1
2345	-	1052	-	1000000	-	1
2347	-	351	-	1000000	-	1
2349	-	2127	-	1000000	-	1
2350	-	840	-	1000000	-	1
2352	-	1248	-	1000000	-	1
2357	-	1971	-	15000	-	0.754
2361	-	2938	-	40000	-	1
2366	-	3331	-	1000000	-	1
2367	-	3082	-	1000000	-	1
2367	-	3082	-	1000000	-	1
2367	-	6470	-	1000000	-	1
2367	-	7411	-	1000000	-	1
2367	-	8524	-	1000000	-	1
2367	-	9607	-	1000000	-	1
2367	-	10403	-	1000000	-	1
2369	-	592	-	1000000	-	1
2370	-	236	-	1000000	-	1
2371	-	822	-	15000	-	1
2375	-	42	-	1000000	-	1
2375	-	3741	-	1000000	-	1
2375	-	11767	-	1000000	-	1
2378	-	3214	-	10000	-	1
2380	-	613	-	1000000	-	1
2383	-	662	-	100000	-	1
2385	-	2375	-	15000	-	1
2388	-	12	-	1000000	-	1
2388	-	477	-	1000000	-	1
2388	-	1053	-	280000	-	1
2388	-	1169	-	750000	-	1
2388	-	1617	-	15000	-	1
2388	-	1639	-	1000000	-	1
2388	-	1641	-	1000000	-	1
2388	-	3214	-	384000	-	1
2388	-	3812	-	280000	-	1
2388	-	4124	-	1000000	-	1
2388	-	4246	-	1000000	-	1
2388	-	12292	-	1000000	-	1
2389	-	634	-	1000000	-	1
2390	-	2893	-	1000000	-	1
2396	-	3105	-	40000	-	0.894
2397	-	4210	-	10000	-	0.988
2399	-	351	-	1000000	-	1
2400	-	5288	-	1000000	-	1
2400	-	12569	-	1000000	-	1
2401	-	351	-	1000000	-	1
2402	-	2127	-	1000000	-	1
2405	-	3517	-	1000000	-	1
2405	-	8986	-	1000000	-	1
2405	-	9849	-	1000000	-	1
2408	-	3642	-	40000	-	1
2409	-	9450	-	1000000	-	1
2409	-	10522	-	1000000	-	1
2409	-	11791	-	1000000	-	1
2409	-	13988	-	1000000	-	1
2410	-	437	-	15000	-	0.813
2418	-	3194	-	40000	-	1
2422	-	1733	-	1000000	-	1
2425	-	7898	-	1000000	-	1
2429	-	3501	-	1000000	-	1
2429	-	5477	-	1000000	-	1
2429	-	5571	-	1000000	-	1
2429	-	6622	-	1000000	-	1
2429	-	6924	-	1000000	-	1
2429	-	7336	-	1000000	-	1
2429	-	10575	-	1000000	-	1
2429	-	11010	-	1000000	-	1
2429	-	12871	-	1000000	-	1
2429	-	14355	-	1000000	-	1
2429	-	15609	-	1000000	-	1
2430	-	2307	-	1000000	-	1
2431	-	3596	-	1000000	-	1
2432	-	12336	-	1000000	-	1
2432	-	13360	-	1000000	-	1
2432	-	15459	-	1000000	-	1
2432	-	15725	-	1000000	-	1
2435	-	840	-	1000000	-	0.993
2436	-	2367	-	15000	-	0.847
2438	-	13112	-	1000000	-	1
2441	-	2562	-	15000	-	1
2442	-	840	-	1000000	-	1
2444	-	351	-	1000000	-	1
2444	-	4238	-	1000000	-	1
2445	-	1241	-	1000000	-	1
2446	-	2027	-	1000000	-	1
2446	-	2266	-	1000000	-	1
2450	-	6292	-	1000000	-	1
2451	-	2029	-	1000000	-	1
2455	-	260	-	1000000	-	1
2456	-	1088	-	1000000	-	1
2457	-	2458	-	15000	-	0.975
2458	-	1660	-	1000000	-	1
2459	-	855	-	40000	-	0.839
2460	-	2367	-	1000000	-	1
2460	-	9339	-	1000000	-	1
2461	-	2307	-	1000000	-	1
2464	-	2429	-	1000000	-	1
2466	-	12576	-	1000000	-	1
2469	-	2679	-	1000000	-	1
2470	-	2367	-	15000	-	1
2472	-	2307	-	1000000	-	1
2473	-	953	-	1000000	-	1
2474	-	971	-	1000000	-	1
2478	-	1052	-	1000000	-	1
2481	-	15180	-	15000	-	1
2485	-	240	-	1000000	-	1
2486	-	42	-	1000000	-	1
2491	-	634	-	1000000	-	1
2492	-	6061	-	40000	-	1
2496	-	260	-	1000000	-	1
2499	-	9970	-	15000	-	0.968
2503	-	12571	-	1000000	-	1
2505	-	1687	-	1000000	-	1
2507	-	5153	-	40000	-	0.891
2508	-	3763	-	40000	-	1
2508	-	7097	-	1000000	-	1
2509	-	7097	-	40000	-	1
2510	-	4292	-	1000000	-	1
2514	-	778	-	1000000	-	1
2514	-	1963	-	1000000	-	1
2514	-	2557	-	1000000	-	1
2514	-	2683	-	1000000	-	1
2514	-	3411	-	1000000	-	1
2514	-	3420	-	1000000	-	1
2514	-	3768	-	1000000	-	1
2514	-	12544	-	1000000	-	1
2515	-	3058	-	1000000	-	1
2517	-	2775	-	1000000	-	1
2517	-	2919	-	1000000	-	1
2517	-	7125	-	1000000	-	1
2517	-	7226	-	1000000	-	1
2517	-	8303	-	1000000	-	1
2517	-	9100	-	1000000	-	1
2517	-	12612	-	1000000	-	1
2517	-	14236	-	1000000	-	1
2518	-	4292	-	1000000	-	1
2518	-	7218	-	1000000	-	1
2518	-	11660	-	1000000	-	1
2518	-	12250	-	1000000	-	1
2518	-	13954	-	1000000	-	1
2519	-	7898	-	1000000	-	1
2520	-	2429	-	1000000	-	1
2521	-	2307	-	10000	-	0.962
2523	-	4382	-	1000000	-	1
2527	-	3735	-	1000000	-	1
2528	-	5288	-	1000000	-	1
2531	-	4149	-	1000000	-	1
2532	-	1428	-	15000	-	1
2535	-	12891	-	1000000	-	1
2539	-	1269	-	1000000	-	1
2539	-	2762	-	15000	-	1
2540	-	953	-	1000000	-	1
2542	-	2256	-	1000000	-	1
2545	-	552	-	1000000	-	1
2546	-	954	-	1000000	-	1
2546	-	2161	-	1000000	-	1
2546	-	8414	-	1000000	-	1
2547	-	682	-	1000000	-	1
2550	-	1354	-	15000	-	0.838
2550	-	2126	-	15000	-	1
2550	-	2175	-	1000000	-	1
2550	-	2952	-	1000000	-	1
2550	-	3431	-	1000000	-	1
2550	-	3529	-	1000000	-	1
2550	-	3850	-	1000000	-	1
2550	-	4155	-	1000000	-	1
2550	-	4794	-	300000	-	1
2550	-	5007	-	1000000	-	1
2550	-	5007	-	1000000	-	1
2550	-	5030	-	1000000	-	1
2550	-	5878	-	1000000	-	1
2550	-	5894	-	1000000	-	1
2550	-	6613	-	1000000	-	1
2550	-	7083	-	1000000	-	1
2550	-	7192	-	1000000	-	1
2550	-	7219	-	1000000	-	1
2550	-	8259	-	1000000	-	1
2550	-	8714	-	1000000	-	1
2550	-	8765	-	1000000	-	1
2550	-	8950	-	1000000	-	1
2550	-	8981	-	1000000	-	1
2550	-	10103	-	1000000	-	1
2550	-	10125	-	1000000	-	1
2550	-	10143	-	1000000	-	1
2550	-	10362	-	1000000	-	1
2550	-	10790	-	1000000	-	1
2550	-	10826	-	1000000	-	1
2550	-	11963	-	1000000	-	1
2550	-	12622	-	1000000	-	1
2550	-	15074	-	1000000	-	1
2550	-	15377	-	1000000	-	1
2550	-	16155	-	1000000	-	1
2554	-	5109	-	40000	-	1
2556	-	3735	-	1000000	-	1
2557	-	2093	-	1000000	-	1
2557	-	3761	-	1000000	-	1
2557	-	14642	-	1000000	-	1
2558	-	1031	-	15000	-	0.861
2560	-	2712	-	40000	-	1
2561	-	351	-	1000000	-	1
2564	-	1684	-	1000000	-	1
2565	-	2127	-	1000000	-	1
2569	-	2564	-	15000	-	0.877
2570	-	2020	-	1000000	-	1
2570	-	2571	-	15000	-	1
2570	-	3245	-	1000000	-	1
2570	-	5999	-	1000000	-	1
2570	-	6796	-	1000000	-	1
2570	-	8513	-	1000000	-	1
2570	-	9297	-	1000000	-	1
2570	-	10482	-	1000000	-	1
2570	-	10612	-	1000000	-	1
2570	-	10779	-	1000000	-	1
2570	-	11681	-	1000000	-	1
2570	-	12002	-	1000000	-	1
2570	-	15253	-	1000000	-	1
2570	-	15959	-	1000000	-	1
2572	-	464	-	1000000	-	1
2573	-	3838	-	1000000	-	1
